,IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
49675,False,M,23,Single,Sales
49676,False,M,46,Married,Professional
49677,False,M,46,Married,Professional
49678,False,M,46,Married,Professional
49679,False,M,46,Married,Professional
49680,False,F,30,Married,Other
49681,False,M,33,Married,Sales
49682,False,M,33,Married,Sales
49683,True,F,37,Married,Retail
49684,False,F,37,Married,Retail
49685,False,F,37,Married,Retail
49686,True,M,42,Married,Executive
49687,False,M,42,Married,Executive
49688,True,M,30,Single,Professional
49689,False,F,26,Married,Executive
49690,False,M,29,Single,Other
49691,True,M,19,Single,Trades
49692,False,M,19,Single,Trades
49693,False,F,32,Married,Executive
49694,False,F,29,Married,Professional
49695,False,F,41,Married,Other
49696,False,F,21,Single,Other
49697,False,F,21,Single,Professional
49698,False,M,39,Married,Other
49699,False,M,39,Married,Other
49700,False,F,36,Single,Professional
49701,False,F,22,Married,Other
49702,False,F,31,Married,Hospitality
49703,False,M,53,Married,Professional
49704,False,M,23,Single,Professional
49705,False,F,45,Married,Other
49706,False,F,39,Married,Executive
49707,False,M,42,Married,Other
49708,False,F,32,Married,Other
49709,False,M,42,Married,Other
49710,False,M,42,Married,Other
49711,False,M,42,Married,Other
49712,False,M,57,Married,Trades
49713,False,M,57,Married,Trades
49714,False,F,41,Married,Other
49715,False,M,42,Married,Sales
49716,False,M,54,Married,Other
49717,False,M,54,Married,Other
49718,False,M,34,Married,Other
49719,False,M,29,Single,Other
49720,False,M,39,Married,Other
49721,False,M,39,Married,Other
49722,False,M,39,Married,Other
49723,False,M,39,Married,Other
49724,True,M,33,Single,Trades
49725,False,M,33,Single,Trades
49726,False,F,19,Single,Other
49727,False,F,19,Single,Other
49728,False,F,19,Single,Other
49729,True,M,44,Married,Executive
49730,True,M,44,Married,Executive
49731,False,F,22,Single,Sales
49732,False,F,27,Single,Other
49733,False,F,30,Married,Other
49734,False,F,30,Married,Other
49735,False,F,30,Married,Other
49736,True,F,40,Married,Executive
49737,False,F,40,Married,Executive
49738,False,F,40,Married,Executive
49739,False,F,44,Unspecified,Hospitality
49740,False,F,44,Unspecified,Hospitality
49741,False,F,44,Unspecified,Hospitality
49742,False,M,57,Married,Professional
49743,True,F,43,Unspecified,Hospitality
49744,False,M,22,Single,Other
49745,False,M,22,Single,Other
49746,False,M,22,Single,Other
49747,False,M,22,Single,Other
49748,False,M,22,Single,Other
49749,False,F,27,Single,Professional
49750,True,F,45,Married,Executive
49751,False,F,48,Married,Other
49752,False,M,36,Single,Sales
49753,False,M,45,Unspecified,Other
49754,False,M,45,Unspecified,Other
49755,True,F,30,Married,Other
49756,False,M,33,Single,Professional
49757,False,M,25,Single,Professional
49758,False,M,35,Single,Professional
49759,False,F,27,Single,Other
49760,False,F,33,Married,Executive
49761,False,F,31,Single,Other
49762,False,F,47,Married,Other
49763,False,F,47,Married,Other
49764,False,F,47,Married,Other
49765,False,F,48,Married,Other
49766,False,F,48,Married,Other
49767,False,F,69,Married,Retired
49768,False,F,41,Married,Sales
49769,False,M,37,Married,Sales
49770,False,M,37,Married,Sales
49771,False,M,41,Married,Executive
49772,False,F,37,Single,Other
49773,False,M,39,Married,Sales
49774,False,M,39,Married,Sales
49775,False,M,34,Married,Sales
49776,False,M,44,Unspecified,Trades
49777,False,F,31,Married,Professional
49778,False,F,31,Married,Professional
49779,True,M,31,Married,Sales
49780,False,M,31,Married,Sales
49781,False,M,31,Married,Sales
49782,False,F,39,Married,Other
49783,False,F,27,Single,Student
49784,False,F,27,Single,Student
49785,False,M,42,Single,Other
49786,False,M,57,Married,Professional
49787,False,F,29,Single,Retail
49788,False,F,38,Unspecified,Hospitality
49789,False,F,38,Unspecified,Hospitality
49790,False,M,30,Single,Other
49791,False,F,28,Married,Sales
49792,True,M,31,Married,Trades
49793,False,M,31,Single,Sales
49794,False,F,29,Married,Retail
49795,True,M,28,Single,Student
49796,False,M,28,Single,Student
49797,False,F,29,Single,Other
49798,False,F,33,Single,Professional
49799,True,F,19,Single,Other
49800,False,M,25,Married,Other
49801,False,F,43,Married,Other
49802,False,F,40,Married,Executive
49803,False,F,40,Married,Executive
49804,False,F,29,Single,Student
49805,True,M,22,Single,Executive
49806,False,M,22,Single,Executive
49807,True,M,36,Married,Sales
49808,False,M,36,Married,Sales
49809,True,M,23,Single,Sales
49810,False,M,23,Single,Sales
49811,False,M,23,Single,Other
49812,False,F,43,Married,Other
49813,False,F,48,Married,Executive
49814,True,M,45,Married,Professional
49815,False,M,43,Single,Executive
49816,False,M,43,Single,Executive
49817,True,F,49,Married,Executive
49818,False,F,49,Married,Executive
49819,False,F,28,Single,Retail
49820,False,F,21,Single,Other
49821,False,F,21,Single,Other
49822,False,F,21,Single,Other
49823,False,F,21,Single,Other
49824,False,M,29,Single,Student
49825,False,M,38,Married,Other
49826,False,M,38,Married,Other
49827,True,M,26,Single,Other
49828,False,F,40,Married,Other
49829,False,F,40,Married,Other
49830,True,M,24,Single,Professional
49831,False,M,24,Single,Professional
49832,True,M,20,Single,Trades
49833,False,M,20,Single,Trades
49834,False,F,22,Single,Other
49835,False,M,29,Single,Sales
49836,False,F,43,Unspecified,Hospitality
49837,False,M,34,Married,Sales
49838,False,M,34,Married,Sales
49839,True,M,27,Single,Professional
49840,False,M,27,Single,Professional
49841,False,M,25,Married,Sales
49842,False,M,25,Married,Sales
49843,False,M,25,Single,Professional
49844,False,M,25,Single,Professional
49845,False,M,25,Single,Professional
49846,False,F,37,Married,Other
49847,False,M,21,Single,Professional
49848,False,M,53,Married,Professional
49849,False,M,53,Married,Professional
49850,False,F,38,Married,Other
49851,False,F,39,Single,Professional
49852,False,M,40,Single,Other
49853,False,M,40,Single,Other
49854,False,M,40,Single,Other
49855,False,M,21,Single,Other
49856,False,M,21,Single,Other
49857,False,M,21,Single,Other
49858,False,M,21,Single,Other
49859,False,M,21,Single,Other
49860,False,F,31,Married,Retail
49861,False,F,31,Married,Retail
49862,False,F,31,Married,Retail
49863,False,M,26,Married,Other
49864,False,M,34,Single,Trades
49865,False,M,34,Single,Trades
49866,False,M,34,Single,Trades
49867,False,M,26,Single,Other
49868,False,M,28,Married,Other
49869,False,F,31,Married,Other
49870,False,F,31,Married,Other
49871,False,F,31,Married,Other
49872,False,M,44,Married,Other
49873,False,F,28,Married,Professional
49874,False,F,28,Married,Professional
49875,False,F,20,Single,Retail
49876,False,M,34,Married,Other
49877,False,M,39,Married,Other
49878,False,M,39,Married,Other
49879,True,M,39,Married,Other
49880,False,F,21,Married,Other
49881,False,M,32,Single,Professional
49882,False,M,32,Single,Professional
49883,False,M,29,Single,Other
49884,False,M,29,Single,Other
49885,False,M,30,Single,Professional
49886,False,F,24,Single,Other
49887,False,F,25,Single,Other
49888,False,M,48,Married,Professional
49889,False,F,68,Married,Other
49890,False,F,68,Married,Other
49891,False,M,57,Married,Other
49892,False,M,57,Married,Other
49893,False,M,57,Married,Other
49894,False,M,57,Married,Other
49895,False,M,44,Unspecified,Trades
49896,True,M,30,Married,Sales
49897,False,M,30,Married,Sales
49898,False,M,30,Married,Sales
49899,False,M,31,Married,Sales
49900,False,F,29,Single,Professional
49901,False,M,49,Married,Trades
49902,False,M,49,Married,Trades
49903,True,M,20,Single,Other
49904,True,M,44,Married,Executive
49905,False,F,28,Single,Other
49906,False,M,31,Married,Other
49907,False,M,31,Married,Other
49908,False,M,31,Married,Other
49909,False,F,30,Married,Executive
49910,False,M,22,Single,Other
49911,False,M,23,Single,Sales
49912,True,M,23,Single,Sales
49913,False,F,26,Single,Other
49914,False,F,29,Single,Professional
49915,False,F,39,Unspecified,Hospitality
49916,False,F,39,Unspecified,Hospitality
49917,False,F,39,Unspecified,Hospitality
49918,False,F,39,Unspecified,Hospitality
49919,False,M,39,Married,Sales
49920,False,F,33,Unspecified,Professional
49921,False,F,33,Unspecified,Professional
49922,True,M,35,Married,Other
49923,False,M,26,Married,Professional
49924,False,M,26,Married,Professional
49925,False,M,26,Married,Professional
49926,False,F,30,Married,Professional
49927,False,F,42,Married,Other
49928,False,F,42,Married,Other
49929,False,F,26,Single,Student
49930,True,F,35,Unspecified,Hospitality
49931,False,M,33,Married,Sales
49932,False,M,33,Married,Sales
49933,False,M,33,Married,Sales
49934,False,M,33,Married,Sales
49935,False,F,42,Unspecified,Hospitality
49936,False,M,27,Married,Sales
49937,False,F,50,Married,Retired
49938,False,F,22,Single,Professional
49939,False,M,28,Single,Sales
49940,False,F,26,Single,Hospitality
49941,False,F,19,Single,Professional
49942,False,F,68,Married,Other
49943,False,F,68,Married,Other
49944,True,M,29,Single,Professional
49945,False,M,29,Single,Professional
49946,False,F,21,Single,Other
49947,True,M,25,Single,Student
49948,False,M,25,Single,Student
49949,False,F,29,Single,Professional
49950,False,M,37,Married,Sales
49951,False,M,37,Married,Sales
49952,False,M,30,Married,Executive
49953,False,F,34,Married,Executive
49954,False,F,34,Married,Executive
49955,False,M,34,Married,Sales
49956,False,M,49,Married,Retired
49957,False,M,49,Married,Retired
49958,False,M,43,Married,Retired
49959,False,M,43,Married,Retired
49960,False,F,19,Single,Retail
49961,False,F,27,Single,Professional
49962,False,M,28,Unspecified,Sales
49963,False,M,28,Unspecified,Sales
49964,False,F,19,Single,Student
49965,False,M,26,Unspecified,Sales
49966,False,M,26,Unspecified,Sales
49967,False,F,66,Married,Retired
49968,False,M,54,Unspecified,Other
49969,False,M,54,Unspecified,Other
49970,False,M,54,Unspecified,Other
49971,False,F,28,Single,Other
49972,True,M,21,Single,Other
49973,False,M,21,Single,Other
49974,False,M,34,Single,Professional
49975,False,M,34,Single,Professional
49976,False,M,34,Single,Professional
49977,False,M,43,Married,Trades
49978,False,M,43,Married,Trades
49979,False,F,45,Married,Other
49980,False,M,43,Single,Other
49981,True,F,34,Unspecified,Professional
49982,False,F,34,Unspecified,Professional
49983,False,F,34,Unspecified,Professional
49984,False,M,25,Single,Other
49985,False,M,27,Married,Other
49986,False,F,42,Married,Other
49987,True,F,48,Married,Executive
49988,False,M,30,Married,Professional
49989,False,F,34,Married,Other
49990,False,F,34,Married,Other
49991,False,F,26,Single,Student
49992,False,F,45,Unspecified,Hospitality
49993,False,F,45,Unspecified,Hospitality
49994,False,F,45,Unspecified,Hospitality
49995,False,M,38,Married,Other
49996,False,M,38,Married,Other
49997,False,M,30,Married,Trades
49998,False,M,30,Married,Trades
49999,False,M,32,Married,Sales
50000,False,M,32,Married,Sales
50001,False,M,32,Married,Sales
50002,False,F,44,Married,Other
50003,False,F,39,Married,Other
50004,False,F,33,Married,Other
50005,True,M,34,Married,Sales
50006,True,M,33,Married,Executive
50007,False,F,42,Married,Other
50008,False,F,42,Married,Other
50009,False,F,39,Single,Other
50010,True,F,39,Married,Other
50011,False,F,39,Married,Other
50012,False,F,36,Married,Other
50013,False,F,40,Married,Executive
50014,False,F,26,Single,Professional
50015,False,F,26,Single,Professional
50016,False,M,23,Single,Sales
50017,False,M,31,Married,Sales
50018,False,M,31,Married,Sales
50019,False,F,66,Unspecified,Hospitality
50020,True,M,21,Single,Other
50021,False,M,21,Single,Other
50022,False,F,18,Single,Retail
50023,False,M,40,Married,Other
50024,False,M,40,Married,Other
50025,False,M,40,Married,Other
50026,False,M,26,Single,Other
50027,False,M,26,Single,Other
50028,False,F,31,Married,Other
50029,False,F,31,Married,Other
50030,False,F,31,Married,Other
50031,False,M,40,Single,Professional
50032,False,F,44,Married,Other
50033,False,M,22,Single,Student
50034,False,M,27,Single,Other
50035,False,M,27,Single,Other
50036,False,M,27,Single,Other
50037,False,M,27,Single,Other
50038,False,F,30,Single,Other
50039,True,F,37,Unspecified,Hospitality
50040,False,F,37,Unspecified,Hospitality
50041,False,M,19,Single,Student
50042,False,F,26,Single,Other
50043,False,F,37,Married,Other
50044,False,F,31,Single,Professional
50045,False,F,25,Single,Professional
50046,False,F,27,Married,Other
50047,False,F,47,Married,Sales
50048,False,M,42,Single,Professional
50049,True,M,22,Single,Student
50050,False,M,22,Single,Student
50051,False,F,46,Unspecified,Hospitality
50052,False,F,46,Unspecified,Hospitality
50053,False,F,46,Unspecified,Hospitality
50054,True,M,31,Single,Other
50055,False,M,31,Single,Other
50056,False,M,42,Married,Other
50057,False,F,40,Married,Other
50058,False,F,26,Single,Sales
50059,False,F,52,Unspecified,Hospitality
50060,False,M,44,Married,Other
50061,True,M,21,Single,Executive
50062,False,M,21,Single,Executive
50063,True,M,20,Single,Other
50064,False,M,20,Single,Other
50065,False,F,20,Single,Professional
50066,False,F,23,Single,Professional
50067,False,M,44,Single,Other
50068,False,F,47,Married,Executive
50069,False,F,47,Married,Executive
50070,True,F,25,Single,Other
50071,False,M,32,Married,Sales
50072,False,F,45,Married,Executive
50073,False,F,45,Married,Executive
50074,False,F,33,Married,Other
50075,False,F,33,Married,Other
50076,True,F,33,Married,Other
50077,False,F,33,Married,Other
50078,True,M,21,Single,Executive
50079,False,M,22,Single,Student
50080,False,M,22,Single,Student
50081,False,F,34,Married,Other
50082,False,F,34,Married,Other
50083,True,F,35,Married,Other
50084,False,F,35,Married,Other
50085,True,F,35,Married,Other
50086,False,F,29,Married,Other
50087,False,F,32,Single,Professional
50088,False,F,22,Single,Sales
50089,False,F,26,Married,Retail
50090,False,F,26,Married,Retail
50091,False,F,54,Married,Other
50092,False,F,54,Married,Other
50093,False,F,38,Married,Other
50094,False,F,36,Married,Other
50095,False,F,36,Married,Other
50096,False,F,32,Single,Professional
50097,True,M,43,Married,Sales
50098,True,M,28,Single,Trades
50099,False,M,28,Single,Trades
50100,False,F,52,Married,Other
50101,False,M,37,Married,Other
50102,False,F,24,Single,Professional
50103,False,F,40,Married,Other
50104,False,F,40,Married,Other
50105,False,F,40,Married,Other
50106,False,F,40,Married,Other
50107,False,M,28,Single,Trades
50108,False,M,28,Single,Trades
50109,False,M,29,Single,Professional
50110,False,M,29,Single,Professional
50111,False,F,35,Married,Professional
50112,True,M,27,Single,Executive
50113,False,M,27,Single,Executive
50114,True,F,30,Married,Hospitality
50115,False,F,39,Married,Other
50116,False,F,39,Married,Other
50117,False,F,36,Single,Professional
50118,False,F,39,Single,Professional
50119,False,F,49,Married,Other
50120,False,M,29,Single,Other
50121,False,F,29,Single,Professional
50122,False,M,24,Single,Professional
50123,False,M,24,Single,Professional
50124,False,M,32,Married,Professional
50125,False,M,32,Married,Professional
50126,True,F,28,Single,Hospitality
50127,True,F,28,Single,Hospitality
50128,False,F,28,Single,Hospitality
50129,False,F,69,Married,Retired
50130,False,M,22,Single,Sales
50131,False,M,21,Single,Student
50132,False,M,19,Single,Student
50133,False,F,64,Unspecified,Hospitality
50134,False,F,34,Single,Other
50135,False,M,43,Married,Trades
50136,False,M,41,Married,Professional
50137,False,M,41,Married,Professional
50138,False,M,41,Married,Retired
50139,False,M,41,Married,Retired
50140,False,M,41,Married,Retired
50141,False,M,43,Married,Executive
50142,False,F,25,Single,Sales
50143,False,F,20,Single,Professional
50144,False,F,51,Unspecified,Hospitality
50145,False,M,29,Single,Trades
50146,False,M,42,Single,Other
50147,False,M,38,Married,Sales
50148,False,F,45,Married,Executive
50149,False,F,21,Single,Sales
50150,True,M,26,Single,Professional
50151,False,M,26,Single,Professional
50152,True,M,31,Married,Trades
50153,False,M,26,Single,Student
50154,False,F,25,Single,Other
50155,True,M,23,Single,Professional
50156,False,M,23,Single,Professional
50157,False,F,26,Single,Other
50158,False,F,26,Single,Other
50159,False,F,26,Single,Other
50160,False,F,26,Single,Other
50161,False,F,49,Married,Executive
50162,True,F,49,Married,Executive
50163,False,M,27,Married,Professional
50164,False,F,38,Married,Other
50165,False,M,27,Single,Trades
50166,False,M,27,Single,Trades
